id_producto,2,5,9
0000000000200004229 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200004929 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200007119 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200007429 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200007799 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200009799 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200017924 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200021991 - 22-Leasing Cartera Total,0.10191082802547771,0.01641337386018237,0.0
0000000000200024402 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000200029712 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200029929 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200044042 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000200092014 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200094444 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200094472 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000200094779 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200174749 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200202492 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200217492 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200229299 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200242441 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200244494 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200249094 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200272207 - 57-Sufi,0.0,0.0006079027355623101,0.0
0000000000200279977 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200291991 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
